1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.478071	0.000000	0.479478	0.033439	271.9
1	-0.466918	0.000000	0.479478	0.036328	2.1
2	-0.497193	0.000000	0.479478	0.035414	1.7
3	-0.483537	0.000000	0.479478	0.029639	1.8
4	-0.476717	0.000000	0.479478	0.040332	1.8
5	-0.481086	0.000000	0.479478	0.029852	1.5
6	-0.472684	0.000000	0.479478	0.024432	1.5
7	-0.454067	0.758161	0.462771	0.031527	1.6
8	-0.441162	0.000000	0.479478	0.031723	2.8
9	-0.464771	0.000000	0.479478	0.054420	1.9
10	-0.479443	0.000000	0.479478	0.039002	1.6
11	-0.470305	0.000000	0.479478	0.022766	1.6
12	-0.472848	0.000000	0.479478	0.053972	1.9
13	-0.480440	0.000000	0.479478	0.020117	1.6
14	-0.491464	0.000000	0.479478	0.035120	1.6
15	-0.460297	0.688740	0.464252	0.052335	2.5
16	-0.475155	0.000000	0.479478	0.055803	1.8
17	-0.475827	0.000000	0.479478	0.049690	1.7
18	-0.447735	0.000000	0.479478	0.023009	1.6
19	-0.456700	0.000000	0.479478	0.034859	1.8
20	-0.445188	0.257505	0.473670	0.033850	1.5
21	-0.471061	0.000000	0.479478	0.039696	1.6
22	-0.436716	0.000000	0.479478	0.024137	1.9
23	-0.463307	0.000000	0.479478	0.043065	1.8
24	-0.506252	0.999915	0.457686	0.034795	1.7
25	-0.488339	1.994637	0.437887	0.050004	1.6
26	-0.478676	1.157963	0.454421	0.037370	2.0
27	-0.479018	2.157963	0.434799	0.032819	1.6
28	-0.461927	3.157963	0.416800	0.037030	1.4
29	-0.473997	2.255455	0.432976	0.032319	1.5
30	-0.451436	1.379737	0.449918	0.050529	1.6
31	-0.460907	2.379737	0.430674	0.011998	1.7
32	-0.485494	3.379694	0.413010	0.042715	1.5
33	-0.482933	2.488201	0.428685	0.039271	1.9
34	-0.464935	3.488201	0.411180	0.015762	1.8
35	-0.460779	4.487481	0.395059	0.042534	1.6
36	-0.479307	4.088461	0.401342	0.080963	1.7
37	-0.488081	3.185954	0.416318	0.063043	1.6
38	-0.470325	4.185954	0.399788	0.040446	2.3
39	-0.456005	3.283446	0.414647	0.036632	1.7
40	-0.462218	4.283446	0.398247	0.025746	1.5
41	-0.430947	3.384007	0.412937	0.020282	2.2
42	-0.484161	2.497563	0.428515	0.028859	1.7
43	-0.445167	3.490923	0.411134	0.037805	1.5
44	-0.454115	2.588467	0.426863	0.021339	1.5
45	-0.495328	1.773893	0.442131	0.048480	1.5
46	-0.462069	2.770856	0.423588	0.039259	2.6
47	-0.469316	3.770856	0.406488	0.027941	1.6
48	-0.480232	2.879252	0.421665	0.032430	1.6
49	-0.474465	3.877090	0.404752	0.027304	1.7
50	-0.485687	2.977009	0.419946	0.059076	1.8
51	-0.484722	3.977009	0.403133	0.041778	1.9
52	-0.436546	3.074502	0.418245	0.022400	1.6
53	-0.463803	2.172012	0.434535	0.048183	1.5
54	-0.481523	3.097686	0.417843	0.050900	2.4
55	-0.458467	4.097678	0.401194	0.040042	1.6
56	-0.478848	3.195171	0.416159	0.036981	1.8
57	-0.460064	2.295596	0.432230	0.020197	1.7
58	-0.462731	1.404235	0.449426	0.046232	1.9
59	-0.456266	1.996928	0.437843	0.052620	1.5
60	-0.446547	1.094420	0.455728	0.042573	1.5
61	-0.502273	2.079995	0.436267	0.036487	1.7
62	-0.457891	1.762603	0.442350	0.027895	2.0
63	-0.473261	0.860133	0.460612	0.034075	1.6
64	-0.474988	0.000000	0.479478	0.033811	1.5
65	-0.458917	0.930026	0.459144	0.028415	1.5
66	-0.434531	0.050552	0.478327	0.020467	2.4
67	-0.465705	0.000000	0.479478	0.033816	1.6
68	-0.474689	0.994572	0.457797	0.056455	1.5
69	-0.462587	0.092064	0.477386	0.036593	1.7
70	-0.447546	1.092062	0.455777	0.029056	2.0
71	-0.473861	0.302235	0.472676	0.059839	1.8
72	-0.459753	1.302235	0.451482	0.036216	1.6
73	-0.478598	0.399728	0.470522	0.038753	1.5
74	-0.453166	0.000000	0.479478	0.039821	2.3
75	-0.463650	1.000000	0.457684	0.039180	1.6
76	-0.448166	0.097613	0.477260	0.032491	1.6
77	-0.465590	0.000000	0.479478	0.023848	2.3
78	-0.477401	0.395787	0.470609	0.028417	1.6
79	-0.453018	1.395782	0.449596	0.043520	1.6
80	-0.458688	2.395782	0.430379	0.061368	1.6
81	-0.456322	1.493274	0.447647	0.083906	1.8
82	-0.463245	2.493274	0.428593	0.040791	2.1
83	-0.481792	1.590767	0.445715	0.039162	1.6
84	-0.472199	0.697959	0.464055	0.045085	1.6
85	-0.458774	1.697949	0.443610	0.061831	2.4
86	-0.450703	0.809330	0.461685	0.064568	1.8
87	-0.465953	0.000000	0.479478	0.028536	1.6
88	-0.446940	0.000000	0.479478	0.025243	1.6
89	-0.437960	0.000000	0.479478	0.028018	1.8
90	-0.462779	0.000000	0.479478	0.038066	2.1
91	-0.466064	0.949538	0.458736	0.041596	1.6
92	-0.472123	0.047031	0.478407	0.029933	1.5
93	-0.458731	1.047031	0.456708	0.022585	1.9
94	-0.475308	2.043670	0.436955	0.044742	1.5
95	-0.485330	3.043670	0.418782	0.016503	1.9
96	-0.481021	4.038618	0.402141	0.040012	1.6
97	-0.459517	3.302612	0.414320	0.033291	1.8
98	-0.463096	2.400137	0.430299	0.030777	1.9
99	-0.467606	1.497680	0.447559	0.053829	1.6
100	-0.467146	2.497530	0.428515	0.032134	2.4
101	-0.455432	1.596167	0.445609	0.038218	1.7
102	-0.497043	2.596161	0.426724	0.042065	1.5
103	-0.467195	1.693653	0.443694	0.037406	1.6
104	-0.444330	1.788235	0.441853	0.033204	1.5
105	-0.480540	2.515730	0.428184	0.030101	2.0
106	-0.460283	3.515727	0.410718	0.034880	1.9
107	-0.473284	2.613219	0.426416	0.020399	1.7
108	-0.511037	3.604932	0.409229	0.046583	2.3
109	-0.445380	2.704818	0.424768	0.037658	1.9
110	-0.478088	3.704790	0.407575	0.047879	1.6
111	-0.459839	2.802283	0.423029	0.101013	1.7
112	-0.492224	3.802283	0.405973	0.031953	1.8
113	-0.461352	4.802283	0.390239	0.032409	1.6
114	-0.483012	5.802282	0.375679	0.038349	2.1
115	-0.448376	6.227926	0.369806	0.024978	1.7
116	-0.465513	5.325808	0.382478	0.018151	1.9
117	-0.506684	4.478701	0.395195	0.031099	1.5
118	-0.490251	5.477428	0.380288	0.049375	1.5
119	-0.483907	4.574924	0.393708	0.056911	1.7
120	-0.481062	3.828969	0.405536	0.057168	1.8
121	-0.452102	2.928105	0.420804	0.035999	1.5
122	-0.494506	3.928105	0.403924	0.039769	1.8
123	-0.474366	3.136149	0.417177	0.064584	1.9
124	-0.463609	3.959782	0.403411	0.022980	2.2
125	-0.475312	4.958899	0.387884	0.052922	1.7
126	-0.454970	4.498445	0.394889	0.043912	1.5
127	-0.466689	5.498445	0.379986	0.019087	1.7
128	-0.505345	5.011941	0.387093	0.051555	1.8
129	-0.465083	5.143107	0.385151	0.058734	1.7
130	-0.479011	6.143107	0.370962	0.029532	1.8
131	-0.465935	5.262943	0.383394	0.034615	2.1
132	-0.476129	6.262942	0.369331	0.050832	1.8
